"election","type","rrprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","316620","84","22","34","3","0","5","2","0","0","0","18","48","36","4","4","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","3","3","0","1","0","0","3","3","6","2","0","0","0","1","12","5","4","0","2","0","0","4","2","2","0","2","0","0","6","3","0","0","0","0","0","6","2","0","0","1","0","1","3","1","1","1","0","0","1","2","0","0","0","0","22","0","0","0","0","0","0","0","0","28","0","1","0","1","0","0","1","3","16","2","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0"
"g20","P","316700","131","51","37","8","0","3","4","0","0","0","28","76","55","10","3","4","1","4","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","0","2","1","0","4","9","10","1","2","1","0","1","12","10","1","0","0","0","2","7","9","4","2","0","0","0","5","3","2","3","0","0","0","7","6","2","1","0","0","1","5","3","3","0","0","0","0","4","2","0","2","1","0","1","2","1","2","0","0","46","3","0","1","0","0","0","0","1","31","4","1","0","1","0","0","0","0","21","3","2","1","0","0","0","0","1","15","0","0","0","0","0","0","0","0"
"g20","P","316800","19","7","1","3","0","0","0","0","0","0","8","13","6","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"g20","P","316900","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","317000","21","2","11","1","0","0","0","0","0","0","7","10","11","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","1","2","2","0","0","3","0","0","0","0","0","1","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","1","0","0","0","1","1","1","5","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"g20","P","317010","8","3","2","0","0","0","2","0","0","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"g20","P","317020","14","4","3","1","0","1","1","0","0","0","4","7","7","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"g20","P","317200","64","23","20","3","0","0","1","0","0","0","17","33","31","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","3","6","1","1","0","0","0","5","1","1","2","2","0","0","0","2","2","0","6","0","0","3","1","2","2","2","0","0","1","4","2","1","0","0","0","5","1","2","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","14","3","3","1","1","0","0","0","1","10","3","1","0","0","0","1","2","3","13","3","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0"
"g20","P","317400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","320000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","320170","15","5","4","1","0","0","2","0","0","0","3","12","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"g20","P","320180","15","2","9","0","0","0","0","0","0","0","4","9","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","2","2","1","0","0","0","0","1","1","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","320200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","320220","5","1","1","0","0","0","0","0","0","0","3","5","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","320310","9","4","1","1","1","0","0","0","0","0","2","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"g20","P","320700","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","320710","13","3","4","1","0","0","0","0","0","0","5","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"g20","P","320900","5","2","2","1","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","320910","9","1","5","0","0","0","1","0","0","0","2","9","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","321000","84","22","36","2","0","2","1","0","1","0","20","42","42","4","5","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1","1","2","0","0","3","0","4","3","4","2","2","0","0","2","6","4","4","1","4","0","1","5","1","4","3","1","0","2","4","3","0","0","0","0","3","3","3","2","0","0","0","1","1","1","1","1","0","0","0","1","0","0","0","0","19","0","0","0","0","0","1","0","2","27","3","1","0","1","0","0","1","3","16","3","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0"
"g20","P","321010","3","2","1","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","325000","56","20","23","1","0","0","1","0","0","0","11","33","23","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","2","2","2","1","3","0","3","0","0","1","4","1","0","1","2","3","1","2","5","0","0","0","2","1","5","1","0","0","2","0","0","3","1","0","0","1","0","3","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","7","9","1","2","0","0","0","1","1","9","2","2","0","1","0","0","2","0","4","0","1","1","0","0","0","0","0","0"
"g20","P","325300","41","9","25","2","0","0","0","0","0","0","5","22","19","1","3","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","0","0","0","1","1","1","0","0","0","3","1","2","2","4","0","1","1","0","5","4","2","0","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4","3","2","0","0","0","0","0","0","13","1","1","0","3","0","0","0","7","3","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
"g20","P","325310","50","14","22","2","0","0","2","0","0","0","10","29","21","4","2","2","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","3","0","0","1","0","3","0","2","0","1","0","3","1","4","4","0","1","0","2","2","3","1","0","1","0","1","1","1","0","0","0","0","4","1","0","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","5","13","3","1","0","0","0","0","0","5","6","0","2","0","0","0","1","0","1","4","0","0","0","0","0","0","0","0"
"g20","P","325510","51","12","21","1","0","1","3","0","0","0","13","21","30","1","6","4","0","1","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","1","0","0","0","2","2","1","1","2","0","2","2","1","2","2","1","0","3","0","2","1","4","1","0","1","2","1","0","0","0","0","1","1","2","2","2","1","0","0","2","0","0","1","0","0","1","0","0","1","0","0","9","1","0","0","0","0","0","1","1","12","2","1","0","0","1","0","1","4","8","1","2","0","1","0","0","0","1","5","0","0","0","0","0","0","0","0"
"g20","P","325520","7","1","4","1","0","0","0","0","0","0","1","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","325530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","P","325600","67","21","15","4","0","1","1","0","0","1","24","34","33","4","0","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","2","4","2","2","1","0","0","2","2","2","2","2","0","0","0","2","4","1","1","0","0","1","2","1","0","3","0","0","2","2","4","1","1","0","0","3","3","5","2","1","0","0","2","0","0","2","1","0","0","0","0","0","1","1","0","15","3","2","0","0","0","0","0","1","9","0","4","0","0","1","0","0","1","17","3","1","1","0","0","1","0","1","3","0","3","0","0","0","0","0","1"
"g20","P","325800","82","26","24","2","1","1","2","0","2","0","24","50","32","5","1","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","3","3","3","1","0","4","5","1","0","4","1","0","0","3","3","1","6","5","0","0","0","0","3","1","2","0","1","4","4","4","2","0","0","0","1","3","3","1","1","0","1","0","2","3","0","0","0","0","1","1","0","0","0","14","2","2","1","0","0","3","0","4","15","1","3","0","1","1","0","0","3","18","0","2","0","2","0","1","0","1","6","0","1","0","0","1","0","0","0"
"g20","P","326000","24","8","9","0","0","0","1","0","0","0","6","15","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","3","0","1","0","0","0","2","0","1","2","1","0","0","0","1","1","0","1","0","0","0","1","0","3","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","3","5","1","1","0","0","0","0","0","2","4","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"g20","P","326100","7","0","2","0","0","1","0","0","0","0","4","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","326200","93","17","45","2","0","1","0","0","0","0","28","46","47","2","3","2","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","2","0","2","1","1","0","0","0","1","5","1","2","2","0","1","1","2","8","6","6","0","1","0","2","9","4","5","0","1","1","4","4","3","0","0","0","3","2","6","4","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","9","4","1","2","0","0","0","0","1","20","6","2","0","0","1","1","0","15","16","4","4","0","0","0","1","0","3","1","1","0","0","0","0","0","0","1"
"g20","P","326300","38","9","24","0","0","0","0","0","0","0","5","20","18","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","2","2","0","1","0","0","2","0","4","2","4","1","0","0","1","2","2","4","2","0","0","1","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","2","12","4","1","1","0","0","2","0","4","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"g20","P","326400","33","8","15","3","0","0","0","0","0","0","7","16","17","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","2","2","1","0","0","0","0","1","1","3","2","0","1","0","1","2","4","0","0","1","1","0","1","1","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","5","1","0","0","0","0","0","1","1","5","1","0","1","0","1","0","0","7","3","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1"
"g20","P","326500","42","6","18","3","1","0","0","0","0","0","14","24","18","1","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","0","1","0","0","0","3","3","1","4","0","2","0","0","3","2","0","0","0","1","3","4","0","2","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","3","0","0","0","0","0","0","1","2","8","2","1","0","0","0","0","0","7","7","3","1","0","0","0","0","1","2","3","0","0","0","1","0","0","0","0"
"g20","P","326900","92","23","33","6","0","0","0","1","0","0","29","48","44","5","5","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","1","1","0","0","4","5","4","1","0","0","4","6","2","2","1","1","0","2","3","1","2","7","2","0","2","5","5","5","4","0","0","0","3","2","2","0","1","0","0","0","0","1","1","0","0","0","0","4","1","0","0","17","2","2","0","0","0","0","0","2","21","2","3","1","0","1","1","0","4","15","7","3","0","1","0","2","0","1","6","0","0","0","0","0","1","0","0"
"g20","P","326910","49","18","12","5","0","1","1","0","0","0","12","29","20","2","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","0","2","3","0","3","0","1","1","0","5","1","0","0","1","1","1","1","0","2","0","0","1","0","3","2","0","0","1","5","2","0","1","1","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","0","0","8","1","1","1","0","0","2","1","4","7","3","0","0","0","0","0","0","2","7","1","1","0","0","0","1","0","2","5","0","0","0","1","0","1","0","0"
"g20","P","326920","38","9","17","1","0","1","1","0","0","0","9","20","18","0","3","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","2","1","2","0","0","0","0","2","2","0","4","1","0","0","1","1","3","2","1","0","1","1","1","0","0","2","0","0","1","0","0","2","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","8","0","0","0","0","0","0","0","1","6","4","1","0","0","0","3","1","2","4","0","1","0","0","0","2","0","2","2","0","0","0","0","1","0","0","0"
"g20","P","327200","44","12","22","2","0","0","2","0","0","0","6","27","17","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","1","2","2","1","0","1","0","1","2","3","0","3","5","0","0","1","2","1","2","2","0","0","0","0","2","1","2","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","7","1","3","0","0","0","0","0","1","8","0","2","1","0","0","1","0","10","3","1","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","1"
"g20","P","327400","31","4","17","4","0","0","3","0","0","0","3","19","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","1","2","1","2","3","1","0","0","2","0","2","1","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","1","0","2","0","0","1","0","0","1","1","0","1","0","0","11","1","0","0","0","0","0","1","4","2","1","0","0","0","0","0","0","0","5","0","0","1","0","0","1","0","0"
"g20","P","327600","36","8","19","0","0","0","2","0","0","0","7","23","13","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","0","1","2","0","0","0","0","2","2","2","3","4","0","0","0","0","2","2","2","0","0","0","1","4","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","0","0","1","2","9","3","1","0","0","0","1","0","5","4","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0"
"g20","P","327800","45","10","26","1","0","0","0","0","0","0","8","24","21","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","1","1","4","0","0","0","1","2","1","3","4","4","0","0","0","1","1","6","3","0","0","1","1","2","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","1","0","0","0","2","11","2","0","0","3","1","1","0","8","4","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0"
"g20","P","328000","39","14","21","1","0","0","0","0","0","0","3","23","16","2","3","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","2","0","0","2","2","2","1","0","0","3","2","3","1","3","2","0","0","0","3","1","1","2","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9","0","1","0","0","0","1","0","3","16","0","0","0","1","0","0","0","4","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","328200","57","16","23","1","0","0","1","0","0","0","16","36","21","0","1","1","0","2","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","2","2","2","2","0","0","0","1","3","1","2","0","1","0","1","5","4","4","0","0","0","4","3","1","0","0","3","1","2","3","1","0","0","0","0","2","2","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","2","0","5","13","2","1","0","0","0","1","0","6","11","1","0","1","0","0","1","0","2","2","0","0","0","0","0","0","0","0"
"g20","P","330100","44","9","25","0","0","0","1","0","0","0","9","23","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","3","2","0","0","2","0","3","3","4","2","0","1","0","2","1","5","2","0","1","0","3","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","1","0","1","0","0","0","3","10","4","1","0","1","0","2","0","7","4","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","0"
"g20","P","330200","43","18","15","0","0","0","1","0","1","0","8","32","11","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","2","1","0","0","0","1","3","2","0","0","1","1","3","0","1","5","0","0","0","1","0","2","1","0","1","0","1","3","1","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","11","0","1","0","0","0","1","2","3","8","0","1","0","2","0","0","0","4","4","1","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1"
