"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","135080","393","86","207","6","0","2","3","0","0","0","89","236","157","9","11","4","2","3","6","7","1","1","0","2","0","1","2","1","0","2","3","4","0","7","3","3","0","3","6","2","0","1","3","2","0","0","5","9","6","8","7","9","0","4","2","5","16","10","5","0","13","4","13","30","37","33","0","3","6","7","21","21","19","0","12","4","12","8","13","6","0","4","5","8","9","6","2","0","0","3","0","3","1","0","0","0","0","0","3","0","1","50","8","5","2","2","0","0","5","14","100","19","7","1","5","5","7","5","58","45","10","5","1","1","1","3","3","20","8","2","1","0","0","0","0","0","0"
"g20","P","135100","390","90","169","19","1","2","6","0","0","0","103","224","166","5","16","18","2","2","4","8","1","1","0","2","0","0","2","1","0","4","2","7","1","4","1","4","0","3","4","0","3","3","2","5","2","0","7","5","14","8","6","4","0","7","7","9","12","8","3","0","8","8","13","24","27","12","0","5","10","13","20","22","7","0","12","13","11","14","12","4","0","2","5","14","13","3","0","0","7","5","2","4","3","1","0","0","2","0","4","0","0","62","9","7","0","0","1","2","1","8","99","16","6","0","3","3","6","4","32","62","20","4","1","2","1","2","1","10","26","1","1","0","0","0","0","0","0"
"g20","P","135190","81","20","37","6","0","2","2","0","1","0","13","53","28","1","10","2","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","4","1","3","2","0","0","1","3","2","2","1","1","0","4","5","4","5","8","1","0","0","3","0","3","4","0","0","2","2","2","3","1","0","0","0","0","0","2","1","0","0","0","1","2","2","1","0","0","1","1","1","1","0","1","12","1","1","0","0","0","3","1","2","27","2","1","1","1","0","2","0","3","10","0","0","0","0","0","1","0","2","11","0","0","0","0","0","0","0","0"
"g20","P","135220","81","17","35","6","0","0","1","0","0","0","22","47","34","1","7","4","0","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","3","3","0","0","1","0","0","0","1","0","1","3","4","0","0","1","3","0","4","0","0","0","3","4","1","5","4","1","0","0","1","3","5","5","3","0","2","1","3","5","2","4","0","1","1","2","0","1","0","0","1","0","1","1","0","0","0","1","1","0","1","1","0","10","3","1","0","0","0","0","0","3","16","2","2","0","4","0","2","0","9","13","5","0","0","0","0","1","1","2","6","1","0","0","0","0","0","0","0"
"g20","P","135300","142","23","83","5","0","2","0","0","0","0","29","76","66","2","8","4","2","0","2","0","0","2","0","0","0","0","0","0","0","0","3","2","0","3","0","4","0","0","5","2","0","1","4","0","1","0","2","1","2","4","2","1","0","4","0","1","6","0","0","0","4","1","6","16","15","6","0","3","2","7","15","6","2","0","3","2","2","3","1","2","0","7","2","2","2","1","2","0","1","0","1","1","0","0","0","1","2","0","0","1","0","15","1","1","1","1","0","1","1","2","47","6","9","2","3","4","3","0","9","22","1","2","1","0","0","1","0","2","6","0","0","0","0","0","1","0","0"
"g20","P","135620","236","47","118","14","0","4","3","0","1","0","49","134","102","5","16","6","3","3","2","1","0","1","0","1","1","0","2","0","0","0","1","1","0","2","1","1","2","1","7","1","1","1","5","1","2","0","3","4","5","5","2","4","0","2","5","3","8","4","2","0","8","6","10","8","19","15","0","2","6","11","10","15","8","0","3","5","5","4","8","6","0","0","2","7","4","3","2","0","0","3","4","5","2","0","0","0","1","3","1","1","2","31","3","3","0","1","3","2","1","3","71","7","7","0","4","2","3","4","20","24","7","3","3","0","0","3","3","6","18","0","1","1","0","0","2","0","0"
"g20","P","140910","169","46","47","5","2","1","5","0","1","0","62","93","76","10","11","12","2","2","1","0","1","2","0","4","0","1","0","0","0","2","2","5","1","0","0","2","2","3","0","2","0","1","2","1","0","0","2","11","8","3","2","0","0","2","12","4","0","0","2","0","2","13","7","5","2","1","0","1","5","2","3","5","1","0","3","15","4","3","3","1","0","2","18","9","3","1","0","0","2","2","3","1","0","0","0","0","5","1","0","0","0","43","2","1","0","0","0","0","0","0","42","0","2","1","1","0","0","1","0","53","4","0","2","1","1","1","0","0","14","0","0","0","0","0","0","0","0"
"g20","P","145010","753","188","325","28","1","11","6","1","3","0","190","450","303","16","27","17","10","11","21","20","2","1","1","0","0","1","0","1","0","7","1","6","1","0","0","1","0","3","2","0","1","1","1","1","1","0","28","18","9","17","7","26","0","13","11","10","13","17","19","0","21","13","19","28","54","60","0","6","6","12","24","27","55","0","30","12","24","19","25","14","0","6","8","13","8","19","12","0","7","3","2","3","8","3","0","7","4","2","5","4","2","109","15","9","2","0","4","4","6","39","137","36","14","5","11","7","10","8","97","107","21","11","2","5","4","10","5","25","37","0","3","1","2","0","1","1","5"
"g20","P","150000","727","185","301","28","5","5","14","0","2","3","184","411","316","44","22","22","5","5","15","7","1","1","0","1","0","1","1","1","0","2","0","1","0","2","0","0","0","1","2","2","0","1","7","3","0","0","9","26","19","14","14","15","0","13","22","18","11","12","12","0","12","25","18","35","37","38","0","7","22","17","28","31","31","0","10","26","25","20","22","12","0","5","17","20","9","8","10","0","2","10","5","7","4","6","0","3","9","4","4","2","1","108","24","16","1","3","0","3","4","26","138","25","15","6","7","4","8","11","87","101","38","15","2","7","2","2","4","13","37","5","2","0","1","2","0","1","9"
"g20","P","150410","715","194","282","33","5","7","13","0","1","0","180","392","323","41","36","26","7","9","4","10","2","0","2","3","0","0","0","1","0","0","2","5","1","0","0","0","0","0","1","0","0","1","1","3","0","0","14","19","18","15","21","6","0","11","19","18","18","22","13","0","12","30","24","32","37","29","0","5","16","21","25","24","27","0","18","30","25","19","12","5","0","10","19","13","14","4","11","0","3","9","5","5","4","0","0","6","7","7","5","3","5","125","18","13","0","1","3","6","1","27","159","33","15","5","5","10","10","5","40","109","28","9","2","1","4","7","4","16","48","7","0","1","1","0","1","1","0"
"g20","P","151800","860","245","370","28","3","5","7","1","1","2","198","511","349","76","38","43","12","8","21","6","3","0","1","1","0","2","3","2","0","2","1","5","1","3","0","0","0","8","8","5","1","5","5","3","0","0","11","33","17","19","27","21","0","20","32","14","23","14","14","0","14","35","28","36","63","43","0","3","14","24","32","37","41","0","19","28","28","27","16","11","0","12","11","19","13","9","5","0","4","11","2","5","9","4","0","4","3","0","3","1","1","144","15","18","8","13","5","7","3","32","185","32","14","9","11","6","11","3","99","114","20","17","2","2","1","7","7","28","36","4","2","1","1","0","0","0","3"
"g20","P","154800","823","221","341","24","6","12","6","1","1","1","210","483","340","65","43","48","7","7","9","7","2","3","0","1","0","1","2","1","0","1","3","7","3","1","0","0","0","5","5","5","1","2","5","4","0","0","23","26","22","8","18","15","0","19","17","20","19","16","18","0","19","28","28","37","54","47","0","2","15","21","22","36","32","0","13","30","18","29","17","16","0","9","21","21","11","12","13","0","8","8","8","4","3","4","0","4","3","2","1","5","1","144","15","11","3","5","3","10","3","27","171","37","11","6","11","11","14","6","74","117","25","25","2","9","0","4","8","20","42","3","2","0","0","0","0","0","4"
"g20","P","160000","840","226","345","35","1","17","9","0","2","3","202","489","351","36","41","29","11","7","11","3","3","1","1","1","1","2","3","2","1","4","3","4","2","3","0","1","0","6","8","8","1","4","11","1","3","0","16","31","14","19","19","8","0","20","17","20","29","22","11","0","14","22","37","48","48","41","0","4","14","22","31","29","35","0","21","32","28","18","17","13","0","9","16","13","17","11","7","0","8","15","3","8","5","4","0","5","4","5","4","3","3","140","24","25","2","2","6","3","0","24","179","31","19","4","11","2","10","8","81","122","28","11","1","7","5","4","1","23","49","7","2","0","1","2","0","1","5"
"g20","P","160800","367","125","113","10","0","6","8","0","0","0","105","221","146","27","17","22","3","5","4","3","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","5","0","1","6","4","2","0","3","3","0","0","10","13","9","4","12","7","0","10","18","14","7","8","13","0","2","11","12","17","20","12","0","0","3","6","10","9","11","0","13","13","16","12","7","12","0","5","13","3","4","3","4","0","2","2","4","9","2","0","0","0","2","1","0","2","0","94","7","5","1","0","0","3","2","13","49","8","8","0","7","2","4","7","28","63","14","8","5","5","0","1","2","7","17","4","1","0","2","0","0","0","0"
"g20","P","171000","107","19","49","5","0","4","1","0","1","0","28","57","50","5","6","3","2","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","0","2","1","4","1","0","1","0","3","16","9","0","0","0","0","3","12","3","1","2","0","0","4","5","4","1","0","0","0","3","7","4","0","0","0","0","0","1","3","0","1","0","0","1","4","1","0","0","0","16","2","0","0","0","0","0","0","1","47","2","0","0","0","0","0","0","0","27","0","0","0","0","0","1","0","0","10","1","0","0","0","0","0","0","0"
"g20","P","171010","541","141","241","9","3","18","11","0","2","0","116","292","249","19","24","23","7","1","10","2","4","1","0","2","0","0","1","0","0","2","2","1","0","1","0","3","0","1","10","2","0","6","7","3","2","0","12","13","15","10","4","11","0","10","16","21","17","5","7","0","20","22","18","31","28","20","0","4","14","16","24","23","21","0","8","21","19","10","7","4","0","5","6","14","13","6","3","0","7","3","3","5","0","1","0","5","7","8","3","1","0","98","15","6","1","1","3","3","1","13","145","18","13","4","3","3","5","7","43","75","11","9","3","0","0","5","3","10","36","4","1","1","0","0","1","0","0"
"g20","P","171020","552","127","257","18","0","10","10","0","1","1","128","317","235","27","25","13","7","6","12","2","0","0","0","0","0","0","0","1","0","4","3","0","0","0","4","0","0","3","5","3","0","6","2","3","0","0","11","14","8","10","9","10","0","9","10","13","7","18","8","0","17","13","26","27","28","37","0","6","11","13","20","32","27","0","12","15","15","16","13","9","0","8","11","9","8","10","2","0","3","7","5","4","5","3","0","3","1","4","1","2","2","76","11","7","1","1","1","3","5","22","128","22","15","4","6","7","3","5","67","71","22","6","4","5","0","2","1","17","30","4","1","0","2","0","1","0","2"
"g20","P","171070","553","189","158","25","1","7","14","0","2","0","157","306","247","57","27","33","11","5","2","3","3","1","1","0","1","0","1","1","0","2","0","1","0","2","1","1","0","1","1","1","1","3","5","2","1","0","18","36","15","9","9","5","0","19","39","21","9","5","4","0","9","32","18","12","11","8","0","6","30","7","10","8","7","0","18","47","20","7","4","2","0","11","20","17","8","3","0","0","4","15","4","0","2","1","0","5","12","3","3","0","0","168","9","3","1","1","2","4","0","1","130","10","7","3","1","0","1","1","5","134","11","5","0","0","1","0","1","5","46","1","0","0","0","0","0","1","1"
"g20","P","175080","517","115","258","17","2","7","3","1","2","0","112","273","244","19","18","11","6","9","15","9","1","0","0","1","0","0","0","0","0","0","2","1","1","0","1","0","0","0","0","0","0","0","3","2","0","0","8","9","8","15","11","11","0","3","11","13","10","8","8","0","8","10","19","21","33","44","0","5","3","22","23","31","39","0","4","8","12","14","14","8","0","3","9","14","13","5","8","0","1","3","6","4","1","1","0","3","3","4","1","3","2","67","14","4","1","0","3","5","1","20","99","34","23","2","9","3","7","3","78","64","13","6","1","7","2","3","4","12","23","5","0","0","1","1","0","0","2"
"g20","P","175200","49","15","16","3","0","1","0","0","0","0","14","31","18","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","4","2","1","0","0","1","0","2","1","0","0","0","2","2","0","2","2","0","0","0","0","2","2","4","0","1","0","3","2","2","1","0","0","0","0","2","2","1","0","0","0","0","2","1","0","0","0","0","0","0","1","0","9","0","1","0","1","0","1","0","3","9","0","0","0","0","1","0","0","6","10","1","0","2","0","0","0","0","1","3","0","1","0","0","0","0","0","0"
"g20","P","175210","101","24","47","9","0","1","0","0","2","0","18","57","44","4","3","4","2","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","6","2","1","3","0","0","0","2","5","3","1","1","0","3","4","3","4","3","10","0","1","1","7","1","4","6","0","0","2","1","4","2","2","0","3","1","1","1","1","0","0","3","1","1","2","0","0","0","1","1","0","2","1","0","19","2","0","0","0","0","1","0","2","24","5","2","0","0","1","2","0","13","11","4","0","0","0","0","0","0","3","9","2","0","0","0","0","0","0","1"
"g20","P","175230","470","120","209","16","3","5","6","0","0","0","111","256","214","23","17","19","1","4","7","6","3","0","0","0","1","2","0","0","0","0","3","1","0","2","1","1","0","2","0","1","1","2","1","2","1","0","9","9","12","9","7","9","0","5","9","16","17","8","10","0","6","14","22","21","29","25","0","5","12","13","16","24","22","0","10","13","15","8","10","10","0","11","7","7","11","6","3","0","1","5","4","4","3","1","0","2","1","2","1","4","2","73","11","4","3","3","1","1","3","21","89","23","15","4","7","7","5","7","52","67","15","4","3","1","3","7","1","10","22","2","1","0","0","0","1","0","4"
"g20","P","175240","452","91","218","22","1","2","6","0","0","0","112","245","207","16","22","16","6","3","6","4","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","4","0","0","0","0","0","0","4","6","12","7","6","7","0","5","6","14","10","5","9","0","5","11","17","18","31","34","0","4","1","16","18","29","34","0","14","14","14","12","7","11","0","5","10","8","10","4","3","0","1","1","5","4","0","4","0","3","3","4","3","1","2","50","8","3","3","2","1","8","1","15","94","21","9","5","3","5","7","7","67","68","14","8","4","5","2","3","3","5","21","4","2","1","0","0","1","1","1"
"g20","P","175270","134","29","64","3","1","0","1","0","1","0","35","70","64","2","6","5","2","3","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","1","0","0","0","1","3","4","4","1","0","2","3","7","1","1","2","0","4","1","8","9","10","4","0","2","3","5","9","4","5","0","3","6","3","2","2","1","0","3","3","5","3","3","1","0","1","0","1","2","0","0","0","1","0","1","0","0","0","22","2","1","0","0","0","0","0","4","36","7","5","0","1","2","1","1","11","24","6","3","0","1","0","0","0","1","5","1","0","0","0","0","0","0","0"
"g20","P","177320","52","10","25","1","0","1","1","0","0","0","14","30","22","0","5","3","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","2","2","0","0","0","2","5","2","3","3","0","1","1","0","2","5","1","0","1","2","2","2","1","1","0","0","0","2","1","1","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","5","1","0","0","0","0","0","0","4","11","2","3","0","0","1","1","1","6","5","2","1","0","1","0","1","1","3","3","0","0","0","0","0","0","0","0"
"g20","P","180010","446","118","222","7","0","2","7","0","0","0","90","259","187","13","9","13","3","12","13","3","1","0","0","0","0","1","1","0","0","1","3","2","0","1","0","0","0","1","0","1","0","0","2","1","0","0","7","15","7","13","8","6","0","3","8","17","15","11","8","1","14","16","12","25","41","29","0","2","7","9","17","25","24","0","2","12","12","11","12","8","0","6","4","7","7","4","5","0","0","3","3","0","0","2","0","0","1","2","3","0","2","71","7","9","0","2","2","3","4","20","91","20","19","2","10","5","13","6","56","42","11","14","2","3","5","0","1","12","12","1","0","0","0","0","0","1","2"
"g20","P","180040","639","182","272","20","3","5","7","0","1","1","148","350","289","34","23","22","9","4","5","9","0","1","3","0","0","1","1","0","0","0","2","0","0","0","1","0","0","0","2","1","0","0","1","5","0","0","15","15","15","11","13","21","0","6","17","22","17","17","13","0","10","10","19","33","52","35","0","3","10","12","28","36","24","0","13","17","19","13","12","5","0","3","20","13","15","7","11","0","1","5","3","6","5","2","0","1","5","4","2","3","0","112","13","9","0","9","2","4","4","29","128","29","19","3","3","3","18","7","62","79","29","5","4","6","0","4","4","17","25","5","1","1","3","0","0","0","2"
