"election","type","rgprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","1950800","79","23","30","2","0","3","1","0","0","0","20","49","30","8","4","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","3","3","2","0","0","0","0","7","2","1","1","1","0","2","9","2","3","4","2","0","0","4","1","2","1","0","0","2","4","3","1","3","0","0","2","1","3","1","0","0","0","0","1","1","1","0","0","0","2","1","0","0","0","0","18","4","0","0","1","0","0","0","0","27","0","0","0","0","1","1","0","1","15","3","0","0","0","0","0","1","1","6","0","0","0","0","0","0","0","0"
"g20","P","1950900","78","19","29","5","0","0","1","0","0","0","24","41","37","9","5","2","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","7","1","0","0","0","0","3","5","1","2","0","0","0","0","8","2","4","2","0","0","2","5","5","1","0","0","0","2","6","2","1","1","0","0","2","7","2","0","1","0","0","1","4","0","0","0","0","0","0","1","0","0","0","0","18","0","0","0","0","0","1","0","0","25","4","0","0","0","0","0","0","0","21","0","2","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0"
"g20","P","1951000","82","27","23","1","0","2","0","0","1","0","28","50","32","6","5","10","2","2","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","3","5","7","1","2","1","0","1","2","1","2","2","0","0","0","7","3","1","0","0","0","0","3","2","2","4","1","0","2","4","6","3","1","1","0","2","6","3","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","25","2","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","24","1","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"g20","P","1951100","4","1","1","1","0","0","0","0","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","1951200","37","11","17","1","0","0","1","0","0","0","7","22","15","4","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","2","1","1","1","0","0","2","1","0","2","0","0","0","2","4","1","1","3","0","0","1","2","1","1","1","0","0","0","0","1","2","0","0","0","0","1","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","10","1","0","0","0","0","0","0","0","15","1","0","0","0","0","0","1","0","2","1","0","0","1","2","0","1","0","2","0","0","0","0","0","0","0","0"
"g20","P","1951300","53","14","22","0","0","0","1","0","0","0","16","27","26","5","2","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","1","1","0","0","0","1","5","0","0","2","0","0","0","7","3","1","1","1","0","0","2","2","2","2","1","0","0","3","3","1","0","1","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","12","0","2","0","0","0","0","0","0","18","4","0","0","0","0","0","0","0","14","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","1951400","67","20","26","1","0","1","0","0","0","0","19","39","28","6","6","4","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","7","4","1","1","0","0","2","1","0","0","1","0","0","0","6","4","2","4","0","0","1","5","3","0","1","0","0","1","4","2","0","0","0","0","0","8","3","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","14","2","0","0","1","0","2","0","1","22","2","2","0","0","0","0","0","0","15","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"g20","P","1951500","70","20","20","1","0","0","0","0","1","0","28","40","30","4","5","13","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","1","0","0","0","2","6","2","1","0","0","0","0","4","3","1","3","0","0","2","3","2","0","1","1","0","4","6","4","4","0","0","0","1","4","4","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","16","0","2","1","0","0","1","0","0","17","1","0","1","0","0","0","0","1","26","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0"
"g20","P","1951800","23","8","7","0","0","0","1","0","0","0","7","15","8","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","2","0","0","1","1","0","1","0","0","0","1","2","1","0","0","0","0","0","2","0","1","0","0","0","0","4","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g20","P","1951900","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
